1.165770, -0.021088, 0.026329, 0.036090 
1.168713, -0.020764, 0.026327, 0.036626 
1.171670, -0.021051, 0.026478, 0.036551 
1.174614, -0.021186, 0.026782, 0.036017 
1.177580, -0.021931, 0.027391, 0.034721 
1.180519, -0.023134, 0.026931, 0.034646 
1.183477, -0.022658, 0.026776, 0.033196 
1.186418, -0.023709, 0.026775, 0.032969 
1.189377, -0.025217, 0.027078, 0.033809 
1.192312, -0.025810, 0.027687, 0.033429 
1.195275, -0.024418, 0.028143, 0.033964 
1.198207, -0.024094, 0.028600, 0.034042 
1.201174, -0.023313, 0.028140, 0.036104 
1.204116, -0.022989, 0.028138, 0.036487 
1.207092, -0.022971, 0.027984, 0.037175 
1.210028, -0.022801, 0.027982, 0.036489 
1.212993, -0.022324, 0.027675, 0.037177 
1.215934, -0.022154, 0.029200, 0.037254 
1.218904, -0.021678, 0.029961, 0.037637 
1.221849, -0.022117, 0.029349, 0.038173 
1.224817, -0.022099, 0.029195, 0.038098 
1.227756, -0.023608, 0.028735, 0.037870 
1.230723, -0.023590, 0.029038, 0.038558 
1.233655, -0.023572, 0.029189, 0.038483 
1.236626, -0.023096, 0.029646, 0.038713 
1.239566, -0.022467, 0.028422, 0.038027 
1.242529, -0.022143, 0.027810, 0.038257 
1.245462, -0.022125, 0.028419, 0.038640 
1.248425, -0.022107, 0.026585, 0.037954 
1.251359, -0.022089, 0.027041, 0.038031 
1.254321, -0.022987, 0.026887, 0.037803 
1.257251, -0.022358, 0.026274, 0.038186 
1.260217, -0.021882, 0.026120, 0.039027 
1.263158, -0.021406, 0.026424, 0.038952 
1.266101, -0.021846, 0.025811, 0.038419 
1.269060, -0.021828, 0.025199, 0.036817 
1.272022, -0.022267, 0.025808, 0.036741 
1.274965, -0.022860, 0.027180, 0.036513 
1.277935, -0.023147, 0.029010, 0.037354 
1.280872, -0.022824, 0.029314, 0.039111 
1.283837, -0.023111, 0.028549, 0.040868 
1.286772, -0.022635, 0.029005, 0.040640 
1.289738, -0.022769, 0.027935, 0.040412 
1.292671, -0.022599, 0.027780, 0.040795 
1.295643, -0.022886, 0.027931, 0.039651 
1.298559, -0.022562, 0.027319, 0.040187 
1.301528, -0.022544, 0.028996, 0.039959 
1.304461, -0.022373, 0.028994, 0.040341 
1.307420, -0.022355, 0.028687, 0.039656 
1.310357, -0.021727, 0.029296, 0.038970 
1.313319, -0.021708, 0.029600, 0.038742 
1.316256, -0.020469, 0.027461, 0.040957 
1.319211, -0.020145, 0.025627, 0.040118 
1.322159, -0.020738, 0.025472, 0.041112 
1.325125, -0.020873, 0.024555, 0.041494 
1.328073, -0.021618, 0.025622, 0.041266 
1.331043, -0.021905, 0.025925, 0.040428 
1.333991, -0.023108, 0.026534, 0.040811 
1.336958, -0.023701, 0.026990, 0.039056 
1.339902, -0.023683, 0.026531, 0.038370 
1.342866, -0.023512, 0.027903, 0.038142 
1.345814, -0.023341, 0.028206, 0.037151 
1.348782, -0.024544, 0.028815, 0.037686 
1.351730, -0.025290, 0.028661, 0.038069 
1.354696, -0.026340, 0.027743, 0.038757 
1.357637, -0.026780, 0.026215, 0.038530 
1.360603, -0.026609, 0.027587, 0.038454 
1.363534, -0.025828, 0.028196, 0.037616 
